user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
826585	3432139	4	0	0	de	0	1	5	2	2	3
98919	4521727,2380081	0	0	5	de	7	2	4	1	0	3
551817	1012013	3	0	1	de	10	1	4	2	0	
2678626	1697930,4189778,297403,3852879,2169794	6	0	0	de	0	2	0	0	0	
150858	1438550	0	0	0	de	0	1	4	1	3	5
437760	3771869	NULL	0	0	de	13	3	4	1	1	5
594336	972718,3378061,76751,3482421,1519897	5	0	0	de	0	3	6	2	1	8
967014	0	3	0	3	de	1	1	4	4	0	
1295479	4095137,4298526	3	0	0	de	0	2	4	1	3	6
2174258	2111897	4	0	0	de	0	2	4	1	1	7
1218301	362691,3582227	3	4	2	de	1	3	4	2	2	5
55358	726713	0	0	0	de	0	3	5	2	1	5,3
1193979	0	NULL	0	0	de	0	1	2	0	0	
594165	0	NULL	0	0	de	9	3	7	0	0	8
1503957	3294368,1036544	4	14	1	ch	0	3	7	1	0	5
141923	1508253	4	0	15	de	9	2	6	3	0	
876753	1283916	0	0	14	de	2	3	5	5	0	
280911	1581843,2385717	4	14	21	de	6	3	6	1	2	8,4,2
1349608	3499434	4	0	0	de	0	3	0	0	0	
2279945	1295698	3	0	9	de	7	1	5	5	0	
549378	0	NULL	0	0	non_dach	0	2	4	0	1	
1979536	1508253	4	19	21	ch	0	3	5	1	0	
2972164	3432139,4145986	3	3	5	ch	0	1	5	4	0	
180875	2614447,2314529,1012013,2459321,1731525,1161270,3526231,4284901	6	0	0	de	0	2	3	1	0	
1472562	494116,2314529	4	7	21	de	2	3	7	1	0	
2212072	744365,2135130,3556993,3720944,3347566	3	0	0	de	0	3	7	7	2	
1820407	508637	3	20	21	non_dach	0	1	4	4	0	5
2825902	177854	0	0	0	de	0	1	4	0	0	
2816880	2140778,3737229,2810794	4	0	0	de	0	3	6	4	2	8
40480	1832047	3	7	15	de	1	1	4	3	0	
424441	1437162,494116	3	7	4	de	9	3	4	2	2	8
232491	502342	4	0	0	de	0	3	0	0	2	2
2602686	3083772,1792965,2509936	3	17	13	de	6	3	5	2	3	4
2438615	0	NULL	0	0	de	15	2	5	0	1	8
2806896	0	NULL	0	0	de	2	1	0	0	0	
98716	4490078	3	6	16	de	1	3	4	2	1	8
2245140	1477425,2338198,1508916	0	0	5	de	0	1	0	0	0	
200887	0	NULL	0	0	de	1	2	3	2	0	
327123	4554939,177854,1637063,2169794	3	1	4	de	9	3	7	4	0	
2434803	3392240	0	0	0	de	0	2	6	3	1	
1775423	3079492	NULL	0	0	de	6	3	2	0	0	
683946	2314529	3	14	15	de	1	2	6	1	0	
1467070	4245803	0	3	8	de	9	1	0	0	1	8
1440955	3582227	0	0	5	de	11	2	5	1	0	
349319	2142758	0	0	23	de	9	2	4	3	1	8
691549	0	NULL	0	0	de	4	3	4	0	0	8
2197640	0	NULL	0	0	de	6	1	2	0	2	7,2,8
1099469	3128053	NULL	0	0	de	7	1	4	4	1	5
1042664	2249606,4499767,315526	4	0	8	de	10	2	7	6	0	
2899187	321233	3	0	21	de	3	1	7	7	2	5
2321676	675557,3079492	NULL	0	0	de	6	3	4	1	1	
2539254	3851519	3	0	0	de	0	3	4	4	2	4
1928961	1222051	3	0	0	de	0	3	4	3	2	5,8
2966851	621213	0	0	8	de	0	1	3	2	0	
310870	1869807,1515389	0	0	10	de	9	2	4	3	2	
1872115	1581843	4	10	1	de	10	3	7	2	0	
985775	612078,145879	6	0	14	de	15	3	7	4	0	3
2810776	2140778,3341539,2978502	4	0	0	de	0	1	6	4	0	
2620069	0	NULL	0	0	de	1	2	5	0	2	3
1116791	4284901	4	0	0	de	0	3	5	3	0	
331640	1283916	4	2	19	de	9	3	7	2	0	
480575	2527907	0	18	10	de	9	1	4	2	2	5
2072021	0	NULL	0	0	de	2	3	0	0	2	3
1477142	2995613	3	0	16	ch	0	3	7	2	0	
2853673	635441,412919	4	0	21	non_dach	0	3	7	6	0	8
1229507	2110329,3028585	4	0	10	de	2	2	4	4	0	2,9
1216044	4452194	3	16	3	de	9	3	4	1	0	8,2,7
2842101	3321196,4490078	0	0	8	de	7	3	4	1	1	8
2977750	4017590,3562174,2314529	3	14	21	de	2	1	3	2	0	5,7
1819120	0	NULL	0	0	de	9	1	0	0	0	
1496177	1549791	3	23	19	de	9	3	7	2	0	
1883079	3836325	0	0	1	de	10	2	4	2	2	8,2
1533175	2557860,290932	3	0	0	de	0	2	3	2	0	3
776425	1429213	2	0	0	non_dach	0	3	5	3	1	8
194415	2965627	0	17	18	de	2	3	4	4	2	7
213935	3582227	0	0	15	de	0	1	1	1	0	
1220431	2715236	3	8	18	de	2	3	4	1	0	4
979422	4408755	0	0	21	de	9	3	4	1	2	
1597287	2315620	0	1	8	de	0	1	0	0	0	
1277692	0	NULL	0	0	de	13	1	0	0	0	3
1426969	1319614,500718,3839614,1012013	0	0	15	de	2	3	3	2	0	
215114	0	NULL	0	0	de	9	2	4	0	0	
492715	2690571,4254729	3	0	20	de	0	3	5	3	2	8,2
2900350	1549791	0	0	10	de	9	1	0	0	0	
1142217	4153265	3	10	2	non_dach	0	3	6	4	0	8,5,2
2655852	1242704,812432	NULL	0	0	de	3	2	3	2	1	5
2263256	3045845,2314529,751977	0	0	14	de	1	1	3	1	0	5
1887407	0	6	0	0	de	0	3	7	2	0	
1179836	0	NULL	0	0	de	9	2	4	0	3	5,6,3
1603880	704442	NULL	0	0	de	0	1	2	2	0	
87504	0	4	0	12	non_dach	0	3	7	3	0	
1204087	0	3	0	0	de	0	2	4	1	0	
1207912	174758	0	0	18	de	2	3	4	4	2	8
285568	1007124,2396442,4425593	3	0	18	de	2	3	4	2	1	8
1612134	3660692	0	0	7	de	4	1	0	0	0	
2830633	0	NULL	0	0	de	2	3	5	0	0	8,6
610770	388560,1072229	NULL	0	0	de	1	3	4	2	0	3
625011	4284901	0	0	19	de	6	3	7	2	0	8,2
2791667	444534,4410707,872212	0	8	18	de	0	3	6	3	2	3
2870309	594944	0	0	16	de	6	2	4	4	2	5
2207000	3432139	3	0	5	de	9	3	6	2	0	3
1108042	0	NULL	0	0	de	2	3	5	0	1	2
2505694	3344395	3	0	0	de	0	2	5	2	0	
2272422	76887,500718	4	7	14	de	3	3	6	1	0	
1446619	4007215,3079492	3	0	2	de	1	3	4	2	1	
1112190	0	3	3	17	de	9	2	5	4	0	
896211	2111897	0	0	9	de	2	3	5	1	2	
325115	0	NULL	0	0	de	10	1	0	0	0	8
2631192	2314529	NULL	0	0	at	0	1	0	0	0	5
1059846	63375,128836	3	0	0	de	0	1	2	1	0	
2198069	2270687,2905802	4	0	14	de	9	3	6	4	0	
1638860	2995613	3	14	21	de	5	3	6	2	0	5,2,9
1814062	4545549	3	16	15	de	13	3	5	1	0	4
2720108	2978502	3	0	0	de	0	3	6	1	0	
2282813	0	NULL	0	0	de	7	3	4	0	2	8,5
2486827	0	0	0	1	de	2	1	0	0	0	
1969126	1866712	0	0	8	ch	0	3	4	2	2	8
68074	1727707	2	0	0	de	0	3	5	2	1	5
726228	2965627	0	0	9	de	1	1	0	0	0	8
1716187	991642,1826305,2368386	NULL	0	0	de	2	3	4	4	0	
2315811	0	NULL	0	0	de	1	3	3	0	2	3,8
1608259	2338953	0	0	2	ch	0	2	3	1	0	
2254207	3047612	0	0	0	de	0	3	3	2	0	8,2
2503465	0	NULL	0	0	de	3	3	4	0	0	
882449	2142758,704442	NULL	0	0	NULL	NULL	2	3	1	NULL	
2185280	612078,2954872	4	0	22	de	1	2	7	0	0	3
1569499	0	NULL	0	0	ch	0	NULL	NULL	NULL	1	
1722707	695787	3	0	1	de	9	1	7	7	0	
2427831	3981042	0	0	19	de	1	3	5	3	0	
19172	1549791	5	0	0	de	0	1	7	7	2	7,2
136730	4284901	0	0	14	ch	0	3	6	4	0	
152914	1549791	6	9	18	de	0	1	7	7	0	3
549882	3128053	3	15	1	ch	0	3	7	2	0	
1098883	3287640,502342	4	2	14	de	9	2	5	3	2	
1781754	3943374	4	0	0	de	0	3	0	0	0	3
1427968	2865345,893887,1838416,83066	0	0	7	non_dach	0	3	0	0	0	8
2865717	569851,4271874,3602952,3143003	3	0	0	de	0	3	5	1	2	8
885540	1179799,1253876	4	0	0	de	0	3	6	1	2	8
2238666	0	NULL	0	0	de	7	1	0	0	0	
1596902	128836	3	0	0	de	0	3	5	1	0	8
333959	0	0	0	15	non_dach	0	1	0	0	0	
1131423	31181	3	0	14	non_dach	0	3	6	3	3	3
418539	2580946	6	0	0	de	0	3	5	5	0	
1910245	1581843,398644	0	0	19	de	6	2	3	1	0	3
102054	1254051,502237,2339003,996660	0	0	0	de	0	3	3	3	1	8
769487	0	NULL	0	0	de	2	2	2	0	1	5
1548057	4159968,4499767	3	3	5	de	2	3	6	2	0	
657084	0	NULL	0	0	de	2	3	4	0	1	8
2519164	2608520,3731273	3	7	9	de	10	2	4	2	2	
2786567	0	3	0	15	de	13	3	6	1	0	
357226	2100224	0	0	3	de	9	1	0	0	0	
825734	3482421	0	0	0	de	0	3	5	2	2	2
345958	4007215,18903	2	14	21	de	1	3	4	1	1	5
2442043	92114	0	0	17	ch	0	2	3	0	0	
482029	3720944,2461367	0	0	15	de	0	3	3	1	2	5
435139	2684999,3478136	3	0	18	de	7	2	4	4	0	
1962231	3482421,3058924,1826305,2573697,2178060	0	0	2	non_dach	0	3	5	4	2	5
441366	1648978,996660	4	0	0	de	0	3	3	1	1	3,8
1299389	425546	3	20	1	de	0	2	4	2	0	3
1206371	4280140,1214687,3201547,76751	3	2	21	de	2	3	5	4	0	
2268773	2378915,2550387	3	0	0	de	0	3	7	3	2	2
2095258	4251712	3	0	7	de	1	3	7	3	0	
2497852	2965627	3	17	18	de	3	3	5	1	0	
1683505	2082758	4	1	1	at	0	2	6	2	0	8,3
1859680	2139701,30993,486520,2928384	0	0	13	de	2	1	0	0	0	
2983580	3517194,2439827,1753450	3	0	0	de	0	1	6	2	0	
817370	2285759,1012013	0	0	0	de	0	2	0	0	1	3
890263	1242704,3768439,2593531	3	0	0	ch	0	3	4	3	0	
2514438	3839614,76751	6	2	14	de	9	2	7	1	0	
1036510	1131531	0	14	21	de	4	1	0	0	2	5
2578422	1072848	0	0	0	de	0	1	7	0	0	
2080390	0	NULL	0	0	de	0	1	0	0	0	
1355583	3024883	3	18	9	de	1	3	5	1	3	5
1808504	0	NULL	0	0	de	9	2	2	0	0	
376288	0	NULL	0	0	de	0	2	3	0	1	8,7
2147792	0	4	7	1	de	9	2	4	2	2	3
2893720	2111897,4499767	3	3	1	de	1	2	5	3	1	
1776092	0	3	0	0	de	0	3	6	1	0	3
2210508	1072229	NULL	0	0	de	2	3	3	1	2	3,5
2211000	3522911	6	0	0	de	0	3	5	2	1	8,3
1735794	1284613,1893191,3221536	3	0	1	de	9	3	5	3	2	
2932973	494116,188102,1581843,1753878	0	0	9	de	12	3	7	3	0	
1776982	1210814	0	0	8	de	0	2	4	2	0	
56141	1761338,2314529,1084534	3	0	0	de	0	1	5	4	0	5
1413825	2178060	0	0	8	de	2	1	3	3	2	3
936024	3707240,524518,4162864,807663	3	0	10	de	1	3	6	2	2	8
2870929	411627,4338514	0	0	15	de	7	3	2	1	0	
2855727	3408137,547855,3432139	0	0	18	de	1	3	4	1	0	7
2070918	0	NULL	0	0	de	4	3	7	0	0	3
2226260	612078	3	0	1	de	0	2	4	2	0	
2269338	1869807	NULL	0	0	de	4	3	3	1	1	2
1790297	612078	0	0	0	de	0	3	6	1	0	
2768371	1072848,3293484,348684	0	0	16	de	7	2	5	2	0	
2814059	502342	3	3	1	de	1	2	4	3	0	3
605806	4490078	0	0	0	de	0	2	4	1	2	8
2139866	3533669	3	20	9	de	2	1	4	3	0	
1392131	4321623,4138763	3	0	13	de	6	1	6	6	0	
2616629	2591149,412919	3	0	0	de	0	3	7	1	2	7
1937656	962959,2932401,207777,4547168,3519073,524518	0	0	10	de	3	3	4	0	2	8
669533	3370475	3	3	22	de	10	1	0	0	0	
2850029	726713	3	3	15	at	0	2	7	5	0	
2964643	1869807	NULL	0	0	de	1	1	4	4	3	5
1055719	0	NULL	0	0	de	9	1	2	0	0	
2105317	1898461	3	18	10	de	1	3	6	2	3	5
2400829	3839614,2314529	0	0	0	de	0	1	3	1	2	3,8,5
1331807	0	NULL	0	0	de	15	2	3	0	2	8
825906	4545549,494116,3293484	3	0	22	de	1	3	6	3	2	8
1288663	974937	NULL	0	0	de	10	3	4	2	1	8
1568471	3582227	3	18	1	de	1	3	4	2	0	3
2656330	4099058,2573697	3	0	2	de	10	3	5	3	0	
421726	3079492,3294368	1	0	0	de	0	2	3	1	1	8
1393071	2261671,3357540	0	0	0	de	0	2	4	2	2	8
2401287	2140778,4284901,4499767	0	0	1	de	1	2	7	4	0	3
1068592	3293484	3	0	1	de	2	3	5	3	2	8
605439	0	3	0	17	de	2	2	6	2	0	
1930683	868152,2100224	3	23	3	de	2	2	5	2	0	
1849322	2573697,1394968	3	9	18	de	9	3	6	4	0	
2577555	502342	3	7	1	de	7	3	7	5	0	8
2269721	0	NULL	0	0	de	2	2	0	0	2	2,7
848833	306288,1284613,3392240	0	0	0	at	0	3	7	3	0	
300780	0	NULL	0	0	de	9	1	0	0	0	
1537676	4141254,3321196,2465295	0	3	2	non_dach	0	2	4	2	1	8,2
2270546	2101651,2573697	3	0	1	de	10	2	7	6	0	
2044317	0	NULL	0	0	de	9	3	3	0	1	4
2929876	3482421,744365,3553594	5	0	0	de	0	3	4	4	2	2,7
1489077	4284901	0	0	0	de	0	3	6	1	0	
2178688	4438218,4396618	2	20	1	de	9	3	5	3	2	
1437035	3660692	0	0	18	de	5	3	6	2	0	4,8
2885542	1283916,2317118,646541	3	2	14	de	9	3	4	2	2	5
1411419	3418410	0	0	18	de	1	2	3	1	1	8
2807630	3185890	3	0	0	de	0	3	4	2	0	
2116523	500718,2804344	0	0	0	de	0	1	3	1	0	3
658000	3500451	3	14	21	de	9	3	7	1	0	
828100	4499767	4	0	1	non_dach	0	2	7	4	0	8
1576715	901174	3	3	1	at	0	2	4	2	0	
1738434	0	NULL	0	0	de	2	1	3	0	0	3
861375	4284901,792504,4321623	3	9	1	ch	0	3	7	3	0	
401368	401445,4284901	3	14	2	de	7	3	5	5	0	5
1585840	1549791	5	0	0	de	0	3	5	2	0	
2774207	2620966	3	5	2	de	1	1	4	2	0	
2428345	2949755	3	0	1	de	1	2	3	2	2	
1551259	4284901,1100048	0	0	13	non_dach	0	3	6	3	0	
1323821	2632767,3099696,76751	3	0	0	de	0	3	7	5	0	
2847738	3913136,3293484	4	0	0	de	0	3	6	1	0	2,8
2687620	3287640,2928384,524375,695787	3	0	0	de	0	3	4	3	0	
2007724	2221272,1576827	0	0	21	de	10	3	6	3	0	
2434481	996660,4024372,2489491	0	0	8	de	9	2	4	2	2	9
881584	577140	4	0	0	de	0	3	6	2	0	3,2
1364966	1581843	4	0	0	de	0	3	6	2	0	
2200500	3517194	0	0	18	de	10	1	0	0	0	
1461429	0	NULL	0	0	de	0	1	0	0	0	
1052182	0	NULL	0	0	de	10	3	4	0	1	
2726404	213841	NULL	0	0	de	3	3	5	3	3	
522617	3099696	0	0	8	de	0	1	0	0	0	
1529885	3072367	4	0	1	de	10	2	5	2	0	
630281	0	NULL	0	0	de	1	1	0	0	0	3
811444	991642,4020979,444534	3	13	3	de	9	1	4	4	0	
2572134	0	3	0	0	de	0	1	3	3	1	2,8
716020	2958665	3	0	2	de	9	1	6	4	0	8
1813892	4377640	NULL	0	0	de	15	2	5	3	0	8
2485886	4284901,668778,1604803	5	19	1	de	9	3	7	2	0	
1510627	0	NULL	0	0	de	10	2	3	0	2	5
1914685	0	NULL	0	0	de	1	2	4	0	1	7
1113321	1024131,2934219,2932493,500718,3378061	0	0	0	de	0	3	7	7	0	4
282179	4141254	3	0	15	de	0	3	7	2	0	8
1402187	635441	4	0	0	de	0	1	5	3	0	
521364	0	0	0	0	de	0	3	4	1	3	3
658209	3916449	0	0	15	de	0	1	0	0	0	
1252962	0	NULL	0	0	de	10	2	2	0	1	5
667460	792504	3	23	11	de	2	3	7	1	0	
2406830	3543754	NULL	0	0	de	10	3	4	2	1	7
769831	3293668,22459,736866,1378800	3	18	10	de	2	3	5	4	2	7,8,4
1909438	996660	4	11	8	de	1	3	5	2	2	
285430	0	NULL	0	0	de	9	1	3	0	0	3
2543444	2804344,319286,2323129	3	0	0	de	0	3	5	2	1	3
247110	0	NULL	0	0	de	1	3	6	0	1	8,3,2
186674	3916449	3	0	15	de	9	3	5	3	2	
786001	2385717	0	0	13	de	10	3	4	2	0	2,9
880074	635441	4	0	0	de	0	1	6	3	0	5
833666	3788202,1284613	3	0	0	de	0	2	4	1	0	
65193	2001826	3	0	0	de	0	2	7	3	0	
2536010	4421494,1342939	4	0	21	de	2	3	4	3	0	
498450	2978502	0	0	15	at	0	1	4	4	0	
1723766	137487,1530700,3655435,1207236	3	15	1	de	10	2	4	2	0	3
2260496	0	NULL	0	0	de	3	1	0	0	0	
161976	0	NULL	0	0	de	2	3	3	0	0	
2103511	0	NULL	0	0	de	2	1	5	0	0	
843859	3731273	2	0	0	de	0	3	4	2	2	3
868131	1242704	3	0	0	de	0	3	5	5	0	
2969841	3432139	3	7	3	ch	0	3	6	1	0	
582004	2314529	3	14	21	de	2	2	5	3	0	
1210798	2527907	1	0	0	de	0	3	5	3	1	5
2457354	1819239,4546220,906892,2135130	2	17	18	de	7	3	3	2	2	7
1098070	2427634	0	0	0	de	0	3	4	2	0	
2031764	0	3	0	0	de	0	3	6	2	0	
1428775	2726849	3	7	1	de	1	2	5	3	0	3
630160	3079492	1	0	0	de	0	2	3	2	1	
1473872	1937646	NULL	0	0	de	0	3	3	2	0	
1756399	1057841	3	0	0	de	0	2	3	2	0	
1216467	3533669	3	0	1	de	1	1	0	0	0	
277782	380603	0	0	8	de	7	1	0	0	0	
2233310	1851239	5	0	20	de	7	1	0	0	0	
1892322	2385717,1288800,695787	3	0	18	de	6	2	6	6	0	
2099712	128836	3	9	18	ch	0	3	5	1	0	
551173	0	0	0	3	de	2	3	5	4	2	8,2
443967	812432	0	0	15	de	3	3	5	1	0	
2029441	889185	0	23	7	de	9	3	7	2	0	
2326270	508637	3	14	23	de	9	3	5	2	0	
1951181	312113	5	0	21	de	7	3	7	5	0	
270764	3240672,401445	0	0	21	de	13	1	0	0	0	
2665141	328529	4	1	2	de	0	1	0	0	0	
2613090	1745650,4329775,8057	4	19	21	de	9	3	5	2	0	8
73733	635441	4	0	0	de	0	3	7	4	0	
2704654	612078,3031818	3	0	0	de	0	3	5	1	0	
2072400	21113	3	0	0	de	0	2	6	2	0	
161134	0	NULL	0	0	non_dach	0	2	4	0	3	5
2980114	76751,3028585	5	0	14	de	6	3	7	3	2	
1885580	0	NULL	0	0	de	1	2	4	0	1	
1354433	2862074,2573697,2344421	0	0	18	de	6	2	4	1	0	
946553	0	0	0	21	de	10	3	7	4	0	
436027	3870375	3	8	18	de	6	3	5	2	0	4
388697	3079492	NULL	0	0	de	3	1	3	3	0	
557075	1492339,3551384,1224885,1826305,935309,2342166,868152,159424,3324217,2134204,1670785,2996488,1838313,2424638,1125967,1302886,3124869,3434618,1667725,4389216,92337,631137,1291446,4432807,751977,442346,2068354,2845394,4338514,100993,1838786,1179799,2314529,6072,2725330,3972474,2619504,3620410,993625,1289112,4189778,925403,792524,924101	4	0	0	de	0	3	7	7	0	3
645287	792504,1072848	3	0	10	de	9	2	5	2	0	
2396788	0	NULL	0	0	de	1	2	7	0	0	
1548238	1284613,1530700	3	0	0	de	0	2	5	2	1	8
1643891	3135218,682906	3	0	0	de	0	1	0	0	0	
149336	1285390	2	0	0	de	0	1	1	1	0	
1779891	3499434	0	0	0	at	0	2	6	4	0	8
1999550	401445	3	0	9	de	1	2	7	2	0	
1384907	991642	3	13	9	de	1	3	4	2	0	
1221240	1395284	3	0	9	ch	0	2	5	3	0	
2490619	4284901	6	2	14	de	9	3	7	1	0	8
1081143	1924021,1523848,2368386,187361	3	0	0	de	0	1	4	4	0	
814712	0	NULL	0	0	ch	0	3	4	0	0	
846189	4007215	NULL	0	0	de	2	2	1	1	1	
2762759	1549791	0	0	17	de	1	1	4	4	0	
470741	695787	3	0	8	de	4	1	3	3	0	
2057210	234916	0	0	1	de	6	1	4	3	0	
2869855	0	NULL	0	0	de	7	3	4	0	2	8
191712	4259604,1332823	4	0	0	de	0	3	7	3	2	8,2
609025	3673221	3	20	1	de	1	3	6	1	0	
989347	3250295,525336,2314529	0	0	18	non_dach	0	1	0	0	0	
2153779	607968	0	0	4	de	9	3	4	2	0	
30774	3543754	NULL	0	0	de	3	2	3	2	0	
2748160	3119985,3293484	NULL	0	0	de	4	3	4	2	2	8
1725501	2452252	3	0	0	de	0	1	7	6	0	3
1794751	3781387,1581843	0	0	0	de	0	3	5	3	2	
2154306	0	NULL	0	0	de	3	3	4	0	1	8,3,2
370588	4172247,2130199,3870375	3	9	18	de	6	3	6	4	0	4
1176087	444534	0	0	15	de	6	1	0	0	0	
757982	63375	4	19	9	non_dach	0	3	5	2	2	3
2759703	1415446,203637	3	13	15	non_dach	0	1	3	1	0	3
2358172	0	NULL	0	0	de	4	2	4	0	0	3
1987493	285622	0	0	17	de	2	2	5	4	0	
2168595	3462172	3	1	1	de	0	1	4	4	0	
1678709	0	NULL	0	0	at	0	1	3	0	0	
637565	3370475,654490	4	3	4	de	9	1	0	0	0	
1058715	100515,494116,2573697	4	9	21	de	9	3	6	2	2	7,2,8
745630	3543754,612078	NULL	0	0	de	2	3	4	2	1	5
2303866	605721,3058924,502342,3620410	3	7	1	non_dach	0	3	4	2	1	8,7
2264680	0	NULL	0	0	de	0	1	2	0	1	
366292	0	NULL	0	0	de	1	1	0	0	0	
1700699	0	0	0	7	de	0	2	6	3	0	
2887731	31181,1161270,4582953,2573697,1942668,3054027,2270687,1013546	4	2	14	ch	0	3	6	2	0	5
609200	635441	0	0	2	de	1	2	4	1	0	
72750	2832248	0	0	20	de	0	1	0	0	0	
283407	401445	3	1	21	de	6	2	4	2	0	
1138828	411627,4284901,4338514	0	0	0	de	0	3	7	6	0	
1665164	3201469	4	0	4	ch	0	3	6	1	0	8
2979001	3005419,221785	3	0	0	de	0	3	7	2	0	
127601	2501578,2378915,3372075,4321623	0	0	5	at	0	3	4	3	0	
2740772	2984686,2368386	4	0	0	de	0	3	5	1	1	8
1825002	3913136,2887658	0	0	0	de	0	1	7	0	0	
1758356	0	NULL	0	0	de	2	3	5	0	0	8
1307726	2100408	3	0	0	de	0	3	6	1	0	
16575	0	NULL	0	0	de	2	3	7	0	0	2
1529896	2973232	0	0	0	de	0	1	2	1	1	8
1245362	3418410	2	6	11	de	2	3	4	1	1	8
1121344	2865345,524518	4	0	0	non_dach	0	3	5	4	2	7,9,2
2498281	234916,221785	3	3	1	de	1	3	5	1	0	
1860720	3506522,500718	4	0	22	de	7	3	6	2	3	5,3,6
757678	3344395,3808028,87696,3567863	NULL	0	0	de	0	3	7	7	0	
299136	0	4	2	14	de	7	3	7	4	2	
1862356	1079599,3372075,1371812,1721379,3378061	4	14	15	de	2	3	6	2	0	5
1521861	1050454,3344395	0	0	0	de	0	3	5	1	2	8
1861667	4169675	5	0	2	de	2	3	7	3	0	8,2
2367777	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
562101	1890945	0	2	14	de	9	3	5	1	0	
1951942	1869869,2732218,1880959	5	0	0	de	0	3	7	3	0	
2514338	3028585	4	0	0	de	0	2	4	3	2	8
640482	0	NULL	0	0	de	7	1	0	0	2	5
1047817	0	NULL	0	0	de	2	3	4	0	1	
1904150	0	NULL	0	0	de	7	3	5	4	0	
2057195	2978502	0	0	21	de	1	1	0	0	0	
310341	0	NULL	0	0	de	0	1	0	0	0	8
2600843	512566	3	0	0	de	0	2	3	3	0	5
542910	1504358	0	0	1	de	0	1	3	1	0	3
1101411	2314529	0	0	9	de	1	2	4	1	0	3,8
939118	2452252	3	14	15	de	9	3	5	1	0	
1073840	4176007	0	0	23	de	2	2	4	1	0	
1273751	3932921,2799731	6	0	0	de	0	2	6	0	3	3
2051312	2047706,3408137	NULL	0	0	de	1	3	3	1	0	8,2
1538599	3500451,4362804	3	0	0	de	0	2	7	3	0	
1103234	0	NULL	0	0	de	0	1	0	0	0	3
2542359	4490078	3	6	8	de	1	3	5	2	0	
2584902	3504609,3169593,1924021	NULL	0	0	de	13	3	4	2	2	3
2476909	315526	0	0	5	de	7	2	4	1	0	3
2456870	0	0	0	7	de	6	3	7	5	0	
2129278	3517194,1319614,1697930	3	0	0	de	0	3	7	5	0	4
2693902	0	NULL	0	0	de	6	3	5	0	0	
2059700	605721,4451534	0	0	23	de	6	3	7	0	2	8,5
593829	2782968,2915824,2169794,1613276,1403285,744365,1426226,4143327	0	0	10	de	3	3	7	6	2	
2641859	63258	0	0	1	de	6	1	0	0	0	
904846	1750423	3	0	8	de	9	1	5	2	0	
2289478	2020832	3	0	0	de	0	3	6	4	0	3
1632614	2162817,2928384,3057121,3482421	6	0	0	de	0	3	7	7	2	4
966395	605391	3	18	1	de	7	3	5	2	3	5
1944914	4111787	0	0	16	de	9	1	0	0	1	6
2776087	3344372	3	0	1	de	1	2	6	4	0	3
2339145	444534	0	0	7	de	9	2	7	5	0	
1087472	128836	0	0	2	de	9	1	0	0	0	
2417925	2870601	4	0	1	de	2	2	7	4	0	5
2922883	4490078	4	6	9	de	2	3	7	1	0	8
2820197	213841,412919,996660	6	0	0	de	0	3	7	0	0	8
2419616	4221164	0	0	8	ch	0	2	6	2	0	
1562728	3370475	4	0	21	de	2	3	5	3	3	
2652125	0	NULL	0	0	de	10	2	3	0	1	8
1842743	2616578,1667725	0	0	1	de	0	2	6	4	2	8
1102167	319286	0	0	15	de	13	3	4	4	0	4
917512	412919	3	0	0	de	0	3	4	1	0	8
2903788	1520509,172930,2608520	3	0	0	de	0	3	6	4	0	
2872124	4169675,3013553,3293484	0	0	0	ch	0	3	6	4	2	
2663767	0	0	0	1	de	0	1	3	3	0	
2261568	3898907,3079492	0	9	18	de	6	1	0	0	2	5,8
2465129	1335184,444534,3710361,2439827	4	0	0	de	0	3	7	7	0	
1135779	3418410	3	0	0	de	0	2	4	1	2	7
1791020	524518,127061,2902589,1489323	0	0	0	de	0	3	7	3	3	4
469933	3913136	0	0	8	de	1	1	2	2	0	
347204	3836325	3	0	21	de	1	3	4	3	1	2,5
10522	812432	3	3	8	de	3	3	6	3	0	
224374	0	3	0	5	de	0	1	3	3	0	
2833246	3500451	0	0	1	de	6	1	0	0	0	
829206	154053,3099696	3	0	15	at	0	2	3	2	0	
2116155	1057841	0	6	15	de	9	3	4	1	2	8
2772816	1466685,3828966,221785,695787	3	5	2	de	10	3	6	2	2	
1454746	312113	2	0	0	de	0	3	6	3	0	5
2569380	1549791	0	0	8	de	7	2	5	4	0	
2477498	4327343	0	0	0	de	0	3	6	1	0	
1683316	0	NULL	0	0	de	7	2	5	0	0	
2688386	76751	0	0	0	de	0	1	4	3	1	5
1550086	4246708,1549791,1572224	6	0	5	de	9	3	6	4	0	3
531422	0	NULL	0	0	de	7	3	4	0	1	
507646	4321623	0	0	5	at	0	1	4	4	1	8
2825241	3128483,764592,1608502	2	7	9	de	2	3	4	2	2	3
547091	154542	0	0	14	de	9	1	7	7	0	
1907866	524518,3685500,2915808,3119985	6	2	15	de	10	3	7	2	0	
1740800	1549791	6	0	1	de	3	1	0	0	0	
1121701	76751	3	0	18	de	2	2	4	2	2	8
2375081	2978502	3	0	0	de	0	3	3	3	2	
1775647	3432139,500718	4	0	0	de	0	2	5	4	0	
2089613	3624526	0	0	15	de	2	3	4	3	2	3,5,6
